Fecha;Último;Apertura;Máximo;Mínimo;Vol.;% var.
01.08.2025;505,29;505,29;506,75;504,84;;0,00%
31.07.2025;505,29;505,29;506,77;504,85;;0,00%
30.07.2025;505,29;505,52;506,91;504,56;;-0,05%
29.07.2025;505,52;505,33;508,14;504,56;;0,04%
28.07.2025;505,33;505,16;508,61;505,15;;0,03%
25.07.2025;505,16;505,16;508,14;504,49;;0,00%
24.07.2025;505,16;504,79;506,61;504,39;;0,07%
23.07.2025;504,79;505,17;506,2;503,09;;-0,08%
22.07.2025;505,17;504,33;505,67;502,59;;0,17%
21.07.2025;504,33;504,61;505,31;502,59;;-0,06%
18.07.2025;504,61;504,61;505,28;503,44;;0,00%
17.07.2025;504,61;504,61;505,08;502,5;;0,00%
16.07.2025;504,61;504,61;504,8;502,22;;0,00%
15.07.2025;504,61;504,33;505,47;502,22;;-0,03%
14.07.2025;504,76;504,75;505,39;504,23;;0,00%
11.07.2025;504,75;504,34;506,72;503,5;;0,08%
10.07.2025;504,34;504,34;506,5;503,28;;0,00%
09.07.2025;504,34;504,35;506,52;503,01;;0,00%
08.07.2025;504,35;505,54;507,52;503,31;;-0,24%
07.07.2025;505,54;505,04;507,27;504,07;;0,10%
04.07.2025;505,04;505,04;505,85;504,57;;0,00%
03.07.2025;505,04;504,83;506,35;504,53;;0,04%
02.07.2025;504,83;505,21;506,41;502,5;;-0,08%
01.07.2025;505,21;504,79;506,54;502,5;;0,08%
30.06.2025;504,79;504,71;505,88;502,5;;0,02%
27.06.2025;504,71;504,34;506,65;502,5;;0,07%
26.06.2025;504,34;504,96;506,68;502,5;;-0,12%
25.06.2025;504,96;505,71;507,55;502,5;;-0,15%
24.06.2025;505,71;506,21;508,28;502,5;;-0,10%
23.06.2025;506,21;505,25;508,57;502,5;;0,19%
20.06.2025;505,25;504,85;506,42;502,5;;0,08%
19.06.2025;504,85;504,77;506,06;502,5;;0,02%
18.06.2025;504,77;505,28;505,92;502,38;;-0,10%
17.06.2025;505,28;503,58;505,3;502,11;;0,34%
16.06.2025;503,58;504,08;504,29;502,25;;-0,10%
13.06.2025;504,08;504,08;507,98;502,75;;0,00%
12.06.2025;504,08;506,64;508,9;503,21;;-0,51%
11.06.2025;506,64;508,01;508,9;504,48;;-0,27%
10.06.2025;508,01;508,38;508,9;506,01;;-0,07%
09.06.2025;508,38;509,78;510,95;506,98;;-0,27%
06.06.2025;509,78;509,78;510,93;507,22;;0,00%
05.06.2025;509,78;508,93;509,98;505,22;;0,17%
04.06.2025;508,93;508,63;509,71;507,94;;0,06%
03.06.2025;508,63;509,01;509,41;505,89;;-0,07%
02.06.2025;509,01;507,6;509,03;505,89;;0,28%
30.05.2025;507,6;508,05;508,66;506,65;;-0,09%
29.05.2025;508,05;509,09;509,82;507,76;;-0,20%
28.05.2025;509,09;508,33;510,18;507,1;;0,15%
27.05.2025;508,33;508,69;509,89;507,44;;-0,07%
26.05.2025;508,69;507,6;509,89;507,23;;0,21%
23.05.2025;507,6;508,65;509,89;506,23;;-0,21%
22.05.2025;508,65;508,26;509,15;504,29;;0,08%
21.05.2025;508,26;506,97;508,76;502,32;;0,25%
20.05.2025;506,97;506,02;507,48;502,32;;0,19%
19.05.2025;506,02;506,04;509,51;501,94;;0,00%
16.05.2025;506,04;506,55;509,51;501,97;;-0,10%
15.05.2025;506,55;507,35;507,9;504,15;;-0,16%
14.05.2025;507,35;507,9;507,9;504,88;;-0,11%
13.05.2025;507,9;508,13;508,13;504,48;;-0,05%
12.05.2025;508,13;507,85;509,08;503,98;;0,06%
09.05.2025;507,85;507,6;509,58;505,26;;0,05%
08.05.2025;507,6;508,24;508,73;507,13;;-0,13%
07.05.2025;508,24;507,8;508,66;504,49;;0,43%
06.05.2025;506,07;505,03;506,14;503,98;;0,21%
05.05.2025;505,03;505,76;506,29;503,98;;-0,14%
02.05.2025;505,76;505,76;506,42;504,84;;0,00%
01.05.2025;505,76;505,32;506,42;504,62;;0,07%
30.04.2025;505,43;505,68;506,38;504,6;;-0,05%
29.04.2025;505,68;505,44;506,53;504,75;;0,01%
28.04.2025;505,65;506,98;507,03;504,75;;-0,26%
25.04.2025;506,98;503,92;507,03;503,92;;0,61%
24.04.2025;503,92;503,19;504,22;502,14;;0,15%
23.04.2025;503,19;503,38;503,73;502,5;;-0,04%
22.04.2025;503,38;501,76;503,73;501,76;;0,32%
21.04.2025;501,76;501,76;503,24;501,34;;0,00%
18.04.2025;501,76;501,76;506;501,33;;0,00%
17.04.2025;501,76;502,26;506;501,76;;-0,12%
16.04.2025;502,37;505,44;505,44;502,18;;-0,61%
15.04.2025;505,44;506,51;506,51;505,28;;-0,11%
14.04.2025;506;513,06;513,06;505,22;;-1,38%
11.04.2025;513,06;513,06;513,06;505,22;;0,00%
10.04.2025;513,06;514,19;514,19;507,63;;-0,22%
09.04.2025;514,19;514,36;514,36;508,34;;-0,03%
08.04.2025;514,36;513,36;514,36;506,96;;0,19%
07.04.2025;513,36;506,5;513,36;504,5;;1,35%
04.04.2025;506,5;504,46;507,01;504,19;;0,40%
03.04.2025;504,46;502,08;504,77;501,5;;0,49%
02.04.2025;502;499,35;502,91;499,06;;0,53%
01.04.2025;499,35;500,15;501,04;499,05;;-0,16%
31.03.2025;500,15;500,41;501,39;499,27;;-0,05%
28.03.2025;500,41;499,73;500,41;499,09;;0,14%
27.03.2025;499,73;499,46;499,9;499,13;;0,14%
26.03.2025;499,02;498,55;499,77;498,24;;0,03%
25.03.2025;498,86;500,57;500,82;498,23;;-0,28%
24.03.2025;500,28;500,01;500,82;499,44;;0,16%
21.03.2025;499,5;499,84;500,04;497,5;;-0,04%
20.03.2025;499,7;498,34;499,9;497,5;;0,24%
19.03.2025;498,48;498,93;499;497,5;;-0,09%
18.03.2025;498,93;499,4;499,74;497,32;;-0,09%
17.03.2025;499,4;499,4;499,74;497,32;;0,00%
14.03.2025;499,4;499,46;499,6;499,2;;-0,02%
13.03.2025;499,48;499,48;503,94;499,14;;0,00%
12.03.2025;499,48;502,14;502,14;497,7;;-0,53%
11.03.2025;502,14;502,73;503,02;502,03;;-0,12%
10.03.2025;502,73;504,72;505,22;502,33;;-0,39%
07.03.2025;504,72;505,64;505,64;503,82;;-0,18%
06.03.2025;505,64;504,24;505,64;503,87;;0,28%
05.03.2025;504,24;502,34;504,77;502,13;;0,38%
04.03.2025;502,34;503,46;503,77;502,13;;-0,13%
03.03.2025;503;506,05;506,28;502,69;;-0,60%
28.02.2025;506,05;507,47;507,47;504,99;;-0,28%
27.02.2025;507,47;506,14;507,77;505,76;;0,26%
26.02.2025;506,14;505,74;506,61;504,83;;0,08%
25.02.2025;505,74;506,98;506,98;504,33;;-0,24%
24.02.2025;506,98;506,34;507,03;505,13;;0,29%
21.02.2025;505,5;505,1;506,71;504,5;;0,00%
20.02.2025;505,5;506,32;506,61;504,51;;-0,16%
19.02.2025;506,32;505,82;506,7;504,85;;0,10%
18.02.2025;505,79;506,59;506,59;504,87;;-0,16%
17.02.2025;506,59;506,15;506,59;506,15;;0,22%
14.02.2025;505,5;507,04;507,06;505,04;;-0,20%
13.02.2025;506,5;507,07;507,43;506,48;;-0,11%
12.02.2025;507,07;506,06;507,42;504,99;;0,20%
11.02.2025;506,06;508,81;509,07;506,06;;-0,54%
10.02.2025;508,81;509,43;509,57;508,37;;-0,09%
07.02.2025;509,29;509,71;509,89;508,85;;-0,08%
06.02.2025;509,71;508,9;509,89;508,64;;0,16%
05.02.2025;508,9;507,42;508,99;507,38;;0,37%
04.02.2025;507;506,06;508;504,39;;0,19%
03.02.2025;506,06;509,49;509,49;503,5;;-0,67%
31.01.2025;509,49;504,47;509,49;504,14;;1,19%
30.01.2025;503,5;507,41;507,41;503,2;;-0,77%
29.01.2025;507,41;507,29;507,74;505,66;;0,02%
28.01.2025;507,29;506,91;507,69;506,4;;0,07%
27.01.2025;506,91;505,44;506,99;505,15;;0,29%
24.01.2025;505,44;504,6;505,78;503,75;;0,17%
23.01.2025;504,6;504,63;504,63;504,38;;0,04%
22.01.2025;504,39;502,9;504,85;502,9;;0,30%
21.01.2025;502,9;502,38;503,61;501,79;;0,10%
20.01.2025;502,38;501,74;502,77;501,74;;0,13%
17.01.2025;501,74;501,29;502,5;501,11;;0,09%
16.01.2025;501,29;501,93;502;501,11;;-0,08%
15.01.2025;501,71;502,5;502,5;501,43;;-0,14%
14.01.2025;502,42;503,99;503,99;502,02;;-0,31%
13.01.2025;503,99;505,29;505,29;502,96;;-0,26%
10.01.2025;505,29;506,11;506,11;504,79;;-0,04%
09.01.2025;505,5;507,47;507,47;505,02;;-0,59%
08.01.2025;508,5;507,01;509,5;506,92;;-0,03%
07.01.2025;508,67;508,14;509,76;508;;0,10%
06.01.2025;508,14;510,06;510,28;508,14;;-0,38%
03.01.2025;510,06;509,74;510,11;509,73;;0,11%
02.01.2025;509,5;509,7;509,92;509,33;;-0,04%
01.01.2025;509,7;509,74;509,74;509,7;;-0,01%
31.12.2024;509,74;509,08;509,74;508,7;;0,03%
30.12.2024;509,57;507,73;509,9;506,96;;0,36%
27.12.2024;507,73;507,33;508,28;507,28;;0,08%
26.12.2024;507,33;506,68;507,34;504,3;;0,10%
25.12.2024;506,84;506,8;506,89;506,75;;0,01%
24.12.2024;506,8;507,75;507,75;506,65;;-0,19%
23.12.2024;507,75;507,75;507,75;507,31;;0,09%
20.12.2024;507,28;504,56;507,28;504,53;;0,54%
19.12.2024;504,56;502,92;504,56;502,92;;0,33%
18.12.2024;502,92;503,29;503,29;502,92;;-0,07%
17.12.2024;503,29;503,35;503,51;502,95;;-0,01%
16.12.2024;503,35;504,9;505,01;503,35;;-0,31%
13.12.2024;504,9;504,1;504,9;504,08;;0,16%
12.12.2024;504,1;503,73;504,1;503,65;;0,07%
11.12.2024;503,73;501,79;503,73;501,79;;0,39%
10.12.2024;501,79;504,85;505,1;501,36;;-0,61%
09.12.2024;504,85;503,74;504,96;502,83;;0,22%
06.12.2024;503,74;507,18;513,92;503,68;;-0,61%
05.12.2024;506,83;516,28;516,28;506,37;;-1,83%
04.12.2024;516,28;507,64;516,28;506,13;;1,70%
03.12.2024;507,64;507,38;507,86;506,03;;0,23%
02.12.2024;506,5;508,05;508,44;506,28;;-0,22%
29.11.2024;507,64;510,73;510,89;507,28;;-0,61%
28.11.2024;510,73;510,73;510,73;509,86;;0,00%
27.11.2024;510,73;510,72;510,9;509,29;;0,00%
26.11.2024;510,72;510,98;511,07;508,79;;-0,05%
25.11.2024;510,98;509,67;511,03;508,78;;0,26%
22.11.2024;509,67;509,37;510,77;508,65;;0,06%
21.11.2024;509,37;508,92;509,72;507,92;;0,20%
20.11.2024;508,33;508,65;508,86;507,63;;-0,06%
19.11.2024;508,65;508,49;508,98;507,71;;0,03%
18.11.2024;508,49;509,29;509,29;507,71;;-0,16%
15.11.2024;509,29;509,03;509,38;507,9;;0,10%
14.11.2024;508,8;510,83;511,3;507,92;;-0,40%
13.11.2024;510,83;510,61;510,95;510,38;;-0,18%
12.11.2024;511,73;511,75;511,75;510,16;;0,00%
11.11.2024;511,75;512,15;512,74;511,75;;-0,08%
08.11.2024;512,15;511,5;512,61;511,09;;0,13%
07.11.2024;511,5;511,82;511,95;510,94;;-0,06%
06.11.2024;511,82;512,69;512,69;511,37;;-0,17%
05.11.2024;512,69;511,35;512,89;511,33;;0,26%
04.11.2024;511,35;513,21;513,5;510,64;;-0,36%
01.11.2024;513,21;512,34;513,67;511,63;;0,14%
31.10.2024;512,5;512,37;512,81;512,13;;0,03%
30.10.2024;512,37;513,3;513,3;512,1;;-0,18%
29.10.2024;513,3;513,4;513,78;512,43;;0,03%
28.10.2024;513,16;516,2;516,2;513,04;;-0,59%
25.10.2024;516,2;515,26;516,2;514,45;;0,23%
24.10.2024;515;515,52;515,8;514,58;;-0,10%
23.10.2024;515,52;516,28;516,28;514,71;;-0,15%
22.10.2024;516,28;514,22;516,67;513,84;;0,40%
21.10.2024;514,22;513,92;514,78;512,9;;-0,06%
18.10.2024;514,52;514,66;514,66;513,42;;-0,03%
17.10.2024;514,66;514,28;514,87;513,1;;0,07%
16.10.2024;514,28;514,18;515,04;513,98;;0,02%
15.10.2024;514,18;515,42;516,59;513,06;;-0,24%
14.10.2024;515,42;517,33;517,33;515,14;;-0,40%
11.10.2024;517,5;516,78;517,7;516,25;;0,14%
10.10.2024;516,78;516,33;518,5;515,63;;0,05%
09.10.2024;516,5;518,23;518,23;516,13;;-0,33%
08.10.2024;518,23;520,79;520,79;518,08;;-0,35%
07.10.2024;520,06;518,64;520,93;518,34;;0,27%
04.10.2024;518,64;519,31;521,2;518,28;;-0,13%
03.10.2024;519,31;515,76;519,31;515,76;;0,69%
02.10.2024;515,76;518,13;518,13;515,03;;-0,28%
01.10.2024;517,2;519,93;519,93;517,2;;-0,53%
30.09.2024;519,93;519,72;520,01;518,18;;0,04%
27.09.2024;519,72;524,19;524,19;518,16;;-0,85%
26.09.2024;524,19;525;526,56;517,62;;-0,15%
25.09.2024;525;517,64;525;517,21;;1,04%
24.09.2024;519,58;518,92;519,83;518,8;;0,13%
23.09.2024;518,92;518,73;519;518,33;;0,04%
20.09.2024;518,73;518,29;518,9;517,64;;0,08%
19.09.2024;518,29;516,95;518,44;516,95;;0,15%
18.09.2024;517,5;517,29;518,06;517,11;;0,04%
17.09.2024;517,29;517,87;517,97;516,87;;-0,11%
16.09.2024;517,87;517,83;518,82;517,38;;0,01%
13.09.2024;517,83;517,95;518,02;517,38;;-0,13%
12.09.2024;518,5;517,7;518,52;517,17;;0,39%
11.09.2024;516,5;519,45;519,45;516,3;;-0,57%
10.09.2024;519,45;525,71;525,71;519,05;;-1,19%
09.09.2024;525,71;526,3;526,3;521,3;;-0,11%
06.09.2024;526,3;525,24;526,3;518,81;;0,20%
05.09.2024;525,24;518,56;525,24;518,23;;1,30%
04.09.2024;518,5;515,85;518,82;515,85;;0,51%
03.09.2024;515,85;518,83;518,99;514,89;;-0,57%
02.09.2024;518,83;518,83;519,24;518,7;;0,00%
30.08.2024;518,83;519,03;519,09;518,38;;-0,04%
29.08.2024;519,03;520,84;524,86;518,48;;-0,35%
28.08.2024;520,84;525,99;526,53;520,28;;-0,98%
27.08.2024;525,99;528;528;523,01;;-0,38%
26.08.2024;528;523,98;528;523,28;;0,36%
23.08.2024;526,11;526,11;526,59;518,07;;0,00%
22.08.2024;526,11;525,89;526,5;520,05;;0,04%
21.08.2024;525,89;518,16;525,89;518,16;;1,49%
20.08.2024;518,16;518,67;518,88;517,86;;-0,10%
19.08.2024;518,67;519,69;521,4;518,29;;-0,20%
16.08.2024;519,69;526;528,55;519,31;;-1,20%
15.08.2024;526;526;526;519,31;;0,00%
14.08.2024;526;526;527,86;522,38;;-0,15%
13.08.2024;526,79;529,49;529,86;524,5;;-0,51%
12.08.2024;529,49;529,49;530,11;527,48;;0,04%
09.08.2024;529,3;529,49;530,5;526,63;;-0,04%
08.08.2024;529,49;528,55;529,99;521,29;;0,18%
07.08.2024;528,55;528,27;529,59;521,29;;0,05%
06.08.2024;528,27;528,74;528,74;522,45;;-0,09%
05.08.2024;528,74;528,75;529,06;522,8;;1,10%
02.08.2024;523;522,71;523,9;522,32;;-0,68%
01.08.2024;526,59;524,41;527,55;522,3;;0,42%
31.07.2024;524,41;525,1;525,59;524,38;;-0,13%
30.07.2024;525,1;529,17;529,19;524,51;;-0,77%
29.07.2024;529,17;529,17;529,5;525,07;;0,00%
26.07.2024;529,17;528,75;529,17;525,13;;0,08%
25.07.2024;528,75;528,75;529,3;525,13;;0,00%
24.07.2024;528,75;530,13;530,3;524,86;;-0,26%
23.07.2024;530,13;529,74;530,5;527,55;;0,07%
22.07.2024;529,74;525,62;530,27;520,5;;0,00%
19.07.2024;529,74;523,31;529,74;520,5;;1,23%
18.07.2024;523,31;522,72;523,31;520,5;;0,11%
17.07.2024;522,72;523,94;523,94;520,5;;-0,23%
16.07.2024;523,94;521,69;523,94;521,69;;0,43%
15.07.2024;521,69;522,53;529,5;520,5;;-0,16%
12.07.2024;522,53;524,9;529,5;522,47;;-0,44%
11.07.2024;524,86;529,19;529,64;524,43;;-1,67%
10.07.2024;533,75;533,75;533,75;527,06;;0,00%
09.07.2024;533,75;534,63;534,63;530,29;;-0,16%
08.07.2024;534,63;534,63;534,63;527,5;;0,00%
05.07.2024;534,63;525,25;534,63;524,74;;1,79%
04.07.2024;525,25;526,55;527,06;524,74;;0,00%
03.07.2024;525,25;525,25;527,78;523,4;;0,00%
02.07.2024;525,25;524,74;527,5;523,4;;0,10%
01.07.2024;524,74;528,17;528,17;522,5;;0,00%
28.06.2024;524,74;523,5;528,17;522,1;;0,24%
27.06.2024;523,5;522,81;523,92;522,1;;0,13%
26.06.2024;522,81;522,81;525,85;522,32;;0,00%
25.06.2024;522,81;523,42;525,85;522,52;;-0,12%
24.06.2024;523,42;522,51;524,55;518;;0,17%
21.06.2024;522,51;522,73;523,51;517,83;;-0,04%
20.06.2024;522,73;522,73;523,5;517,83;;0,00%
19.06.2024;522,73;522,73;523,5;518,31;;0,00%
18.06.2024;522,73;525,5;526,5;519,85;;-0,53%
17.06.2024;525,5;525,5;526,5;521,07;;0,00%
14.06.2024;525,5;527,24;527,24;523,31;;-0,33%
13.06.2024;527,24;527,24;528,67;524,37;;0,00%
12.06.2024;527,24;529,75;531,58;525,36;;-0,47%
11.06.2024;529,75;530,42;532,9;528,99;;-0,13%
10.06.2024;530,42;529,49;532,35;528,99;;0,18%
07.06.2024;529,49;528,57;531,19;528,02;;0,17%
06.06.2024;528,57;528,57;530,5;528,02;;0,00%
05.06.2024;528,57;529,95;532,52;522,5;;-0,26%
04.06.2024;529,95;529,95;531,72;522,5;;0,00%
03.06.2024;529,95;521,01;530,45;521;;1,72%
31.05.2024;521,01;521,01;525,73;521;;0,00%
30.05.2024;521,01;520,92;524,58;520,92;;0,02%
29.05.2024;520,92;519,24;524,58;513,01;;0,32%
28.05.2024;519,24;514,23;520,63;513,68;;0,97%
27.05.2024;514,23;514,23;517,53;513,68;;0,00%
24.05.2024;514,23;512,74;516,16;512,21;;0,29%
23.05.2024;512,74;512,74;513,64;512,21;;0,00%
22.05.2024;512,74;512,74;513,86;510,68;;0,00%
21.05.2024;512,74;512,35;512,74;508,47;;0,08%
20.05.2024;512,35;508,6;512,35;508,2;;0,10%
17.05.2024;511,83;511,83;511,83;508,26;;0,00%
16.05.2024;511,83;511,83;511,83;508,88;;0,00%
15.05.2024;511,83;512,35;512,38;508,46;;-0,10%
14.05.2024;512,35;512,35;512,67;510,93;;0,00%
13.05.2024;512,35;512,29;512,55;511,02;;-0,02%
10.05.2024;512,46;512,46;512,46;508,04;;0,00%
09.05.2024;512,46;511,88;512,46;509,3;;0,11%
08.05.2024;511,88;511,88;511,88;507,61;;0,00%
07.05.2024;511,88;511,36;511,88;506,97;;0,10%
06.05.2024;511,36;507,88;511,61;506,97;;-0,05%
03.05.2024;511,61;511,08;511,61;506,19;;0,10%
02.05.2024;511,08;510,24;511,08;506,06;;0,16%
01.05.2024;510,24;510,24;510,24;503,94;;0,00%
30.04.2024;510,24;508,37;510,24;502,93;;0,37%
29.04.2024;508,37;501,97;508,37;499,5;;0,96%
26.04.2024;503,52;502,68;508,35;502,24;;-0,90%
25.04.2024;508,08;502,31;508,08;500,5;;1,30%
24.04.2024;501,56;501,85;501,95;500,5;;-0,06%
23.04.2024;501,85;500,82;502,34;500,78;;0,27%
22.04.2024;500,52;500,57;500,58;500;;-0,33%
19.04.2024;502,17;501;502,62;500,46;;0,23%
18.04.2024;501;501,05;509,01;500,46;;-0,01%
17.04.2024;501,05;500,75;502;500,38;;-0,08%
16.04.2024;501,46;500,84;501,54;500,38;;0,12%
15.04.2024;500,84;501,03;509,01;500,38;;0,07%
12.04.2024;500,5;508,23;508,23;500,12;;-1,52%
11.04.2024;508,23;508,38;508,38;500,31;;-0,03%
10.04.2024;508,38;508,61;509,44;501,5;;-0,05%
09.04.2024;508,61;508,37;508,61;500;;0,05%
08.04.2024;508,37;503,36;508,87;499,5;;-0,10%
05.04.2024;508,87;509,01;509,01;499,5;;-0,03%
04.04.2024;509,01;509,01;509,44;499,5;;0,00%
03.04.2024;509,01;499,5;509,01;499,5;;1,64%
02.04.2024;500,82;502,47;502,56;500,78;;0,06%
01.04.2024;500,5;502,47;503;500,5;;-0,39%
29.03.2024;502,47;502,47;503;500,5;;0,00%
28.03.2024;502,47;502,4;503,66;500;;-0,19%
27.03.2024;503,41;508,29;508,29;500,5;;-0,96%
26.03.2024;508,29;502,48;508,64;501,5;;1,16%
25.03.2024;502,48;504;506,26;501,5;;-0,30%
22.03.2024;504;508,11;508,11;501;;-0,81%
21.03.2024;508,11;503,75;508,33;502,13;;0,87%
20.03.2024;503,75;502,8;503,75;501,5;;0,27%
19.03.2024;502,4;504,45;504,45;502,14;;-0,24%
18.03.2024;503,61;506,61;509,27;502,5;;-1,01%
15.03.2024;508,74;509,61;509,61;505,24;;-0,17%
14.03.2024;509,61;510,74;511,03;505,96;;-0,22%
13.03.2024;510,74;510,49;510,74;506,55;;0,05%
12.03.2024;510,49;511,49;511,49;507,46;;-0,20%
11.03.2024;511,49;511,37;511,53;509,17;;0,02%
08.03.2024;511,37;511,12;511,83;510,02;;0,05%
07.03.2024;511,12;512,23;512,79;508,5;;-0,22%
06.03.2024;512,23;513,86;514,32;511,5;;-0,32%
05.03.2024;513,86;513,86;514,34;512,25;;0,00%
04.03.2024;513,86;514,11;515,68;511,5;;-0,05%
01.03.2024;514,11;512,03;515,36;512,03;;0,41%
29.02.2024;512,03;511,99;515,13;511,99;;0,01%
28.02.2024;511,99;514,24;516,69;511,99;;-0,44%
27.02.2024;514,24;514,5;516,69;513,14;;-0,05%
26.02.2024;514,5;514,04;516,38;513,14;;0,09%
23.02.2024;514,04;514,5;516,38;513,39;;-0,09%
22.02.2024;514,5;514,75;516,35;512,87;;-0,05%
21.02.2024;514,75;513,38;516,3;512,87;;0,27%
20.02.2024;513,38;514,2;516,69;513,21;;-0,16%
19.02.2024;514,2;514,24;516,55;513,05;;-0,01%
16.02.2024;514,24;516,42;519,13;514,24;;-0,42%
15.02.2024;516,42;517,74;519,24;515,78;;-0,25%
14.02.2024;517,74;517,3;520,41;516;;0,09%
13.02.2024;517,3;516,7;519,78;515,8;;0,12%
12.02.2024;516,7;516,7;519,38;515,76;;0,00%
09.02.2024;516,7;516,7;519,47;515,76;;0,00%
08.02.2024;516,7;516,86;519,73;515,81;;-0,03%
07.02.2024;516,86;516,86;519,79;515,55;;0,00%
06.02.2024;516,86;516,86;519,3;514,56;;0,00%
05.02.2024;516,86;515,65;520,5;514,79;;0,00%
02.02.2024;516,86;516,23;520,5;514,5;;0,12%
01.02.2024;516,23;512,87;518,12;512,85;;0,66%
31.01.2024;512,87;513,64;516,9;511,78;;0,00%
30.01.2024;512,87;512,87;516,12;511,78;;0,00%
29.01.2024;512,87;511,04;515,49;511,04;;0,36%
26.01.2024;511,04;512,61;514,76;511,03;;-0,31%
25.01.2024;512,61;512,61;515,76;512,08;;0,00%
24.01.2024;512,61;513,74;516,26;512,41;;-0,22%
23.01.2024;513,74;513,75;516,63;512,91;;0,00%
22.01.2024;513,75;517,59;517,59;513,51;;-0,17%
19.01.2024;514,61;514,75;520,5;514,32;;-0,03%
18.01.2024;514,75;515,61;517,72;513,77;;-0,17%
17.01.2024;515,61;516,5;519,03;514,27;;-0,17%
16.01.2024;516,5;519,74;522,31;516,3;;-0,62%
15.01.2024;519,74;519,74;522,31;518,04;;0,00%
12.01.2024;519,74;519,99;522,09;518,49;;-0,05%
11.01.2024;519,99;520,73;523,87;519,03;;-0,14%
10.01.2024;520,73;519,61;524,05;518,5;;-0,07%
09.01.2024;521,09;519,61;523,42;518,05;;0,00%
08.01.2024;521,09;519,61;522,73;517,8;;0,28%
05.01.2024;519,61;519,25;521,68;518,19;;0,00%
04.01.2024;519,61;519,25;522,15;518,75;;0,00%
03.01.2024;519,61;519,25;522,84;519,17;;0,00%
02.01.2024;519,61;519,61;523,44;519,25;;0,00%
01.01.2024;519,61;519,61;523,05;519,61;;0,00%
29.12.2023;519,61;519,61;523,31;519,07;;0,00%
28.12.2023;519,61;518,88;522,79;518,57;;0,14%
27.12.2023;518,88;520,75;523,5;518,88;;-0,36%
26.12.2023;520,75;521,13;524,5;520,62;;-0,07%
25.12.2023;521,13;521,13;523,46;520,62;;0,00%
22.12.2023;521,13;520,98;524,5;520,54;;0,03%
21.12.2023;520,98;522,5;524,51;520,92;;-0,29%
20.12.2023;522,5;522,75;524,88;521,92;;-0,05%
19.12.2023;522,75;524,13;526,08;522,06;;-0,26%
18.12.2023;524,13;524,13;526,7;523,19;;0,00%
15.12.2023;524,13;528,08;528,73;523,66;;-0,26%
14.12.2023;525,49;525,75;528,58;524,78;;-0,05%
13.12.2023;525,75;527,13;530,59;524,95;;-0,26%
12.12.2023;527,13;527,59;530,56;526,75;;-0,09%
11.12.2023;527,59;529,91;530,6;526,96;;0,12%
08.12.2023;526,96;527,75;531,61;526,96;;-0,15%
07.12.2023;527,75;527,75;531,61;527,1;;0,00%
06.12.2023;527,75;527,75;534;527,11;;0,00%
05.12.2023;527,75;527,75;534;527,75;;0,00%
04.12.2023;527,75;529,21;535;527,75;;-0,28%
01.12.2023;529,21;529,75;533,88;528,48;;-0,10%
30.11.2023;529,75;529,75;531,75;528,48;;0,00%
29.11.2023;529,75;529,75;531,75;528,23;;0,00%
28.11.2023;529,75;529,75;533,5;528,75;;0,00%
27.11.2023;529,75;533,06;533,5;529,75;;-0,14%
24.11.2023;530,49;530,86;533,86;529,61;;-0,07%
23.11.2023;530,86;530,86;532,71;529,39;;0,00%
22.11.2023;530,86;530,74;532,94;529,61;;0,02%
21.11.2023;530,74;530,75;534,18;530;;0,00%
20.11.2023;530,75;534,1;534,63;530,75;;-0,13%
17.11.2023;531,46;530,38;534,59;530,38;;0,20%
16.11.2023;530,38;530,38;533,5;530,27;;0,00%
15.11.2023;530,38;530,38;534;530,27;;0,00%
14.11.2023;530,38;530,38;534;530,29;;0,00%
13.11.2023;530,38;533,4;534;530,25;;-0,11%
10.11.2023;530,94;530,94;534,39;530,94;;0,00%
09.11.2023;530,94;530,94;533,24;530,94;;0,00%
08.11.2023;530,94;533,6;535,07;530,94;;-0,50%
07.11.2023;533,6;534,09;536,59;533,42;;-0,09%
06.11.2023;534,09;535,19;536,5;532,48;;0,28%
03.11.2023;532,59;530,84;535,64;530,84;;0,33%
02.11.2023;530,84;530,84;534,8;530,84;;0,00%
01.11.2023;530,84;530,96;534,8;530,84;;-0,02%
31.10.2023;530,96;530,96;534,5;530,84;;0,00%
30.10.2023;530,96;533,78;534,5;530,96;;0,00%
27.10.2023;530,96;531;534,63;530,23;;-0,01%
26.10.2023;531;531;534,63;530,17;;0,00%
25.10.2023;531;531,47;533,25;530,17;;-0,09%
24.10.2023;531,47;531,1;535,59;530,75;;0,07%
23.10.2023;531,1;533,79;535,59;530,86;;0,04%
20.10.2023;530,88;530,88;535,08;530,88;;0,00%
19.10.2023;530,88;530,25;534,58;529,25;;0,12%
18.10.2023;530,25;531,75;532,05;529,25;;-0,28%
17.10.2023;531,75;531,75;535,22;530,27;;0,00%
16.10.2023;531,75;531,1;531,75;530,27;;0,12%
13.10.2023;531,13;531,13;533,17;530,71;;0,00%
12.10.2023;531,13;533,38;537,5;531,13;;-0,42%
11.10.2023;533,38;535,17;537,5;533,38;;-0,33%
10.10.2023;535,17;535,09;537,88;535,09;;0,01%
09.10.2023;535,09;537,36;537,67;535,09;;-0,42%
06.10.2023;537,36;533,84;537,71;533,84;;0,66%
05.10.2023;533,84;532,71;536,5;532,7;;0,21%
04.10.2023;532,71;536,57;536,82;532,71;;-0,05%
